hoofd bieden(1,146)
zwart rood(1,107)
volksvijand nummer(1,41)
exclusief interview(1,57)
regeringsverklaring waarin(1,23)
luide bijval(1,91)
kwalijk genomen(1,148)
openbaar vervoer(1,74)
heel stel(1,90)
gevoelige knauw(1,46)
eerdere uitspraken(1,26)
paar dagen(1,156)
david rockefeller(1,16)
ijsbrand hiddes(1,9)
hiddes galema(1,13)
duizenden betogers(1,40)
golden tulip(1,26)
gedeeltelijk geslaagd(1,36)
deli atjeh(1,46)
british enkalon(1,17)
caribisch gebied(1,40)
the union(1,111)
oppositie eist(1,9)
stijgende loonkosten(1,27)
leonid brezjnef(1,17)
ferry knemeijer(1,14)
vietnam cambodja(1,23)
optimistische geluiden(1,55)
chemisch verdrag(1,2)
friesch groningsche(1,84)
du pont(1,153)
opgewekte stemming(1,136)
achtergestelde lening(1,21)
halve kracht(1,127)
opdracht uitgevoerd(1,54)
technische mogelijkheden(1,74)
wijze mannen(1,102)
academy awards(1,26)
standpunten uiteen(1,30)
ongewenste vreemdeling(1,47)
totaal verrast(1,64)
papierfabriek roermond(1,14)
geziene gast(1,93)
piet heil(1,30)
vijfde divisie(1,48)
da costa(1,156)
costa gomes(1,15)
planmatige voorbereiding(1,8)
know how(1,37)
math weijers(1,7)
illegale vreemdelingen(1,18)
aow aww(1,34)
800 000(1,113)
dagelijkse belangen(1,20)
midden oosten(1,72)
lijnrecht tegenover(1,126)
gerrit hepkema(1,11)
herman kahn(1,11)
psf offshore(1,2)
broeders hoeder(1,97)
prins bernhard(1,72)
banda abao(1,35)
cor lommers(1,9)
warme winter(1,37)
bert stoop(1,24)
franz josef(1,95)
josef strauss(1,50)
nam afscheid(1,139)
indira ghandi(1,23)
streep gezet(1,72)
jean jacques(1,144)
structureel probleem(1,30)
kaak gesteld(1,139)
sylvio croes(1,1)
rood goud(1,53)
henk hoekstra(2,43)
groeiende onvrede(1,17)
stempel drukt(1,95)
moeilijke taak(1,128)
hij succes(1,101)
felle botsing(1,27)
helmut kohl(1,25)
reden waarom(1,156)
monetaire stelsel(1,48)
belangrijk deel(1,156)
hoeven trouwens(1,1)
mede omdat(1,141)
peil ligt(1,39)
opnieuw uitgesteld(1,80)
kapitalistische chaos(1,11)
sinds 1958(2,37)
bruynzeel zaandam(1,14)
chamotte unie(2,48)
evangelische kerk(1,154)
v.d louw(1,34)
gelatine delft(2,14)
werkelijk progressieve(1,5)
marcus bakker(1,50)
lang wachten(1,156)
middelgrote ondernemingen(1,42)
extra heffingen(1,38)
jaap metz(2,15)
elseviers weekblad(1,47)
bittere armoede(1,118)
diep wantrouwen(1,60)
collectieve lasten(1,22)
koel ontvangen(1,125)
aantal personeelsleden(1,49)
gerard krul(2,12)
r.k kerk(1,65)
nationale investeringsbank(1,34)
directie noemt(1,27)
ballast nedam(2,27)
elseviers magazine(1,27)
harde klappen(1,91)
dure plicht(2,125)
korte looptijd(1,39)
franse kalimijnen(1,23)
louis velleman(1,33)
ir stikker(1,18)
volgende keer(1,135)
komend najaar(1,45)
militaire raad(1,72)
ministers vos(1,5)
hoog peil(1,109)
elke nederlander(1,80)
hun fouten(2,95)
cao onderhandelingen(1,19)
scherp conflict(1,70)
serve overhof(2,20)
gouden roos(1,80)
tegenover elkaar(1,135)
wisselden elkaar(1,105)
nauwelijks merkbaar(1,107)
men praat(1,118)
coos verweij(2,4)
verenigde staten(1,117)
nader inzien(2,154)
zwaar getroffen(1,145)
ir klijnstra(1,6)
louis harris(1,13)
belachelijk laag(1,83)
wij staan(1,156)
eind maart(1,91)
tijdens bezoek(1,28)
mevrouw peron(2,15)
takeo fukuda(1,10)
sprake geweest(1,156)
twee maten(1,142)
tulip hotels(1,22)
vergrote kapitaal(1,36)
ihc holland(1,33)
maastrichtse machinefabriek(1,5)
zwarte bevolking(1,114)
uitzonderlijk hoge(2,49)
haar activiteiten(1,48)
vaak goedkoper(2,27)
scholten honig(3,20)
zuid vietnam(1,39)
verloren gevecht(1,11)
maanden cel(1,37)
sociale voorzieningen(1,82)
eigen vermogen(2,139)
mr maas(1,107)
eigen schuld(1,156)
sociaal zwakken(1,21)
sociaal democraten(1,113)
volgens ramingen(1,47)
internationaal monetair(1,58)
reddeloos verloren(1,149)
ben je(1,142)
ben romijn(1,13)
mr gerrit(1,70)
fiat 128(1,26)
ben ik(1,156)
hoogste inkomen(1,29)
vervoersbonden nvv(1,3)
goede zaak(1,156)
zaak geweest(1,130)
goede kansen(1,130)
waar waren(1,137)
maand begonnen(1,73)
zuid afrika(1,144)
nationaal grondbezit(1,85)
nederlandsche bank(1,156)
belangrijke rol(1,156)
antwoord weet(1,91)
wijst erop(1,114)
legde hem(1,139)
aantal vragen(1,137)
bondskanselier helmut(1,22)
krijgen omdat(1,131)
negatief effect(1,32)
andere munteenheden(1,19)
andere keus(1,153)
bata best(1,11)
dal heen(1,22)
secretaris generaal(1,155)
extra uitgaven(1,107)
nationaal produkt(1,41)
drs bogers(1,20)
slechte tijden(2,134)
ver vooruit(2,148)
eten gooit(2,57)
warnderink vinke(3,29)
vrije volk(3,106)
staatssecretaris meijer(1,7)
brug komen(1,105)
maakte plaats(1,128)
politieke ontwikkelingen(1,64)
harde les(1,126)
non actief(1,66)
zes antilliaanse(1,17)
buitenlandse bureaus(1,1)
sluiting bedreigd(1,31)
drs brouwers(1,18)
positieve berichten(1,63)
000 werknemers(1,18)
was gunstig(1,151)
3e plaats(1,98)
amro bank(1,32)
sluitende exploitatie(1,68)
chemische concerns(1,33)
belangrijk element(1,91)
afbrokkelende koersen(1,65)
geweldige tijd(1,32)
25 jarig(1,145)
echt nieuws(1,24)
lage koers(2,69)
amerikaans plan(2,34)
botsing tussen(1,62)
enorme klap(1,50)
vanaf morgen(1,96)
eerst sinds(2,135)
alle kwaad(1,141)
cindu key(2,25)
toch gedeeltelijk(1,66)
zware dreun(1,12)
gelder papier(1,44)
verdere internationalisering(1,7)
lange duur(1,144)
lange termijn(3,103)
tussen negers(1,21)
westduitse spd(1,22)
oliesector buiten(1,2)
honderden mensen(1,61)
100 min(1,81)
laatste stuiptrekking(1,81)
brengt alle(1,98)
alle sectoren(1,69)
ten grondslag(1,156)
ten aanzien(1,156)
alle sprookjes(1,41)
laurens ten(1,26)
ten cate(1,156)
zeventiger jaren(2,87)
limburgs dagblad(3,53)
grootste vijand(1,135)
monetaire conferentie(1,21)
ed wisborg(6,14)
sprong vooruit(2,99)
gisteren begonnen(1,150)
werd hem(1,156)
aftreden werd(1,122)
hij begin(1,95)
had voorspeld(1,130)
had beschouwd(1,129)
trouwens alleen(1,116)
daarvan kan(1,156)
feite alleen(1,56)
amsterdamse effectenbeurs(2,52)
haagse redactie(1,48)
massaal ontslag(1,39)
rode cijfers(4,33)
sociale dienst(1,59)
bleef vrij(2,126)
zo goedkoop(1,69)
nationaal inkomen(2,93)
rekening houden(1,129)
scherpe winstdaling(1,3)
heus wel(1,62)
openbare werken(1,156)
geeft moed(2,104)
grens bereikt(2,111)
groter verband(1,56)
sprankje hoop(1,86)
zonder brood(1,125)
zo lekker(1,64)
limburgse arbeidsmarkt(1,17)
bijzonder hard(1,106)
new york(5,155)
jongeren zonder(1,37)
monetair fonds(1,53)
800.000 nederlanders(1,7)
ruimte genoeg(1,149)
britse film(1,45)
dank zij(4,156)
partij kan(1,155)
sociale lasten(1,75)
nooit zo(1,80)
haag maakt(1,70)
nvv nkv(1,16)
zes maanden(2,156)
schip keren(1,6)
laag geweest(1,117)
huidige samenleving(1,87)
hebben geleden(1,156)
veel gevaarlijker(1,153)
thv international(2,6)
per rolstoel(1,17)
rob warnderink(3,9)
edo brandt(7,19)
rob jager(3,9)
feiten spreken(1,140)
europese kernmacht(1,25)
zonder werk(4,156)
vol gas(2,86)
spreiding rijksdiensten(2,19)
doet niets(1,156)
alles wijst(1,118)
snelle expansie(1,49)
gedaan we(1,73)
we hoeven(1,90)
kant al(1,120)
doen stijgen(1,156)
800.000 gulden(1,68)
duidelijke verbetering(2,66)
zes keer(1,96)
financieel beleid(1,129)
doen we(1,132)
beloofde land(1,148)
belgische markt(1,75)
weinig speelruimte(1,40)
centrale bank(1,113)
moeilijke tijd(1,101)
kleiner tekort(1,7)
president gekozen(1,151)
felle kritiek(1,80)
voorlopig weinig(1,48)
boekte vorig(1,27)
gehele land(1,73)
ned antillen(1,43)
rijkste land(1,79)
werknemers kwijt(1,8)
ontwikkelingen rond(1,42)
internationale toestand(1,85)
erg mee(1,105)
nieuw zeeland(1,156)
