van de(210,156)
in de(132,156)
van het(102,156)
van den(5,156)
in het(94,156)
aan de(50,156)
voor de(58,156)
op de(111,156)
dat de(10,156)
de heer(53,156)
door de(48,156)
bij de(22,156)
van een(31,156)
op het(57,156)
met een(22,156)
met de(34,156)
in den(24,156)
voor het(21,156)
aan het(18,156)
aan den(3,156)
den haag(66,156)
de eerste(15,156)
over de(14,156)
dat hij(2,156)
dat het(5,156)
in een(10,156)
door den(5,156)
meer dan(2,156)
te doen(1,156)
te maken(3,156)
niet meer(2,156)
zal worden(6,156)
en de(39,156)
bij het(25,156)
uit de(22,156)
te amsterdam(3,156)
op een(6,156)
voor een(13,156)
dat zij(5,156)
te nemen(2,156)
nog niet(14,156)
de laatste(4,156)
is het(13,156)
naar de(30,156)
door het(3,156)
met het(15,156)
over het(11,156)
ik heb(2,156)
het bestuur(1,156)
in verband(6,156)
door een(11,156)
een paar(1,156)
verband met(5,156)
minister van(2,156)
is een(4,156)
te gaan(3,156)
om de(7,156)
te stellen(1,156)
naar het(16,156)
kan worden(1,156)
de tweede(4,156)
dit jaar(4,156)
het is(7,156)
ons land(10,156)
van der(13,156)
new vork(2,156)
dat men(2,156)
te hebben(4,156)
heden overleed(3,156)
te zien(3,156)
nog steeds(1,156)
onder de(7,156)
een groot(5,156)
in nederland(24,156)
de politie(4,156)
tegen de(6,156)
tweede kamer(26,156)
van dit(4,156)
vorig jaar(1,156)
feit dat(1,156)
als volgt(1,156)
de minister(3,156)
als een(1,156)
moeten worden(1,156)
moet worden(2,156)
ik ben(1,156)
van deze(4,156)
van onze(49,156)
in deze(1,156)
die zich(1,156)
tot het(3,156)
een aantal(1,156)
de hand(3,156)
ten einde(5,156)
uit het(11,156)
te rotterdam(1,156)
het feit(1,156)
de nieuwe(11,156)
het hoofd(5,156)
te worden(5,156)
die in(10,156)
af te(1,156)
naar aanleiding(3,156)
aan te(6,156)
te zijn(1,156)
tot een(1,156)
het oog(3,156)
het leven(3,156)
jaar geleden(1,156)
na een(7,156)
te kunnen(3,156)
vorige week(2,156)
zullen worden(2,156)
aan boord(3,156)
de vries(13,156)
tot de(2,156)
het werk(2,156)
ook de(5,156)
des namiddags(3,156)
na de(6,156)
plaats gehad(3,156)
heeft de(3,156)
ten gevolge(1,156)
het publiek(5,156)
om te(1,156)
in zijn(1,156)
de voorzitter(1,156)
uit te(1,156)
om het(1,156)
dat ik(2,156)
is de(6,156)
leden van(13,156)
na afloop(4,156)
de nederlandse(15,156)
zou zijn(1,156)
ouderdom van(7,156)
in dit(6,156)
een zeer(1,156)
nog een(4,156)
deze week(5,156)
de vraag(3,156)
plaats hebben(2,156)
deel van(7,156)
verenigde staten(1,117)
het land(1,156)
10 uur(2,156)
leiding van(1,156)
de stad(9,156)
ter beschikking(4,156)
ook in(10,156)
een ander(1,156)
in staat(1,156)
lid van(3,156)
dat is(1,156)
de jong(15,156)
het woord(2,156)
het geval(2,156)
de regering(4,156)
groot aantal(3,156)
is dat(1,156)
van justitie(2,156)
per jaar(2,156)
kan men(1,156)
volgens de(1,156)
een nieuwe(1,156)
er een(2,156)
ter plaatse(1,156)
aan een(4,156)
dat ze(2,156)
de directie(1,156)
het eerste(3,156)
er geen(1,156)
onze lieve(21,156)
was het(2,156)
van zijn(4,156)
niet te(6,156)
het begin(1,156)
een nieuw(1,156)
zich in(3,156)
op te(5,156)
werd door(3,156)
is niet(7,156)
het buitenland(2,156)
om een(3,156)
in ons(10,156)
onzer verslaggevers(7,94)
de toekomst(2,156)
terug te(2,156)
tijdens de(20,156)
voorzitter van(6,156)
mede dat(2,156)
new york(4,155)
nog geen(6,156)
van alle(2,156)
er op(1,156)
van hun(17,156)
oog op(2,156)
voorzien van(1,156)
terwijl de(2,156)
zal zijn(1,156)
te aanvaarden(1,156)
heer van(1,156)
nu toe(1,156)
niet in(24,156)
